Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/container.js index 135 21 261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.164008557796
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.289433181286
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.075346611440
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.287747949362
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.163462162018
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.609766364098
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.229198694229
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.141715496778
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.108942896128
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 17 17 3928 =======> 0.207683190703
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 21 37 3931 =======> 0.001352219493
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 30 37 3947 =======> 0.000701446086
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 37 22 3954 =======> 0.000531798229
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 42 46 3965 =======> 0.000446746970
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 47 36 3972 =======> 0.000364979001
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 53 36 3984 =======> 0.000674937561
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 62 26 3999 =======> 0.000227618628
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 70 37 4014 =======> 0.000526003074
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 75 38 4021 =======> 0.000314445759
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 81 35 4030 =======> 0.000237840883
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 89 27 4043 =======> 0.000196265159
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 101 21 4059 =======> 0.001246653963
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 112 22 4075 =======> 0.000486793346
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 119 46 4087 =======> 0.000405382656
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 130 31 4098 =======> 0.001109296456
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 137 52 4110 =======> 0.000929983740
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 146 42 4123 =======> 0.000751202926
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 155 55 4136 =======> 0.000991871464
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 160 37 4142 =======> 0.000624137407
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 168 38 4155 =======> 0.000789195648
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 174 34 4163 =======> 0.000388981163
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 180 29 4174 =======> 0.000500150607
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 189 21 4187 =======> 0.000344669301
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 198 32 4198 =======> 0.000479207694
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 207 31 4210 =======> 0.000481535419
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 214 39 4222 =======> 0.000311278389
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 226 53 4235 =======> 0.000399607379
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 237 60 4250 =======> 0.000525606622
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 248 55 4265 =======> 0.000655263721
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 268 70 4293 =======> 0.000712122535
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js toString 243 10 4262
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js postcss 22 0 2511 =======> 0.002807883779
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js plugin 29 17 2523 =======> 0.000024958897
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js creator 31 2 2528 =======> 0.000935782911
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 59 7 2560 =======> 0.037314664572
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 65 20 2565 =======> 0.000075714990
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 77 18 2576 =======> 0.000091337781
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 78 17 2580 =======> 0.000152742563
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 79 15 2583 =======> 0.000057898589
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 80 15 2586 =======> 0.000349544222
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 81 15 2589 =======> 0.000551390462
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 82 19 2592 =======> 0.000197772679
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000039998413
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.004053123295
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.020796541125
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.039706621319
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.072911053896
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.164649203420
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.005045495462
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.012526227161
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.257676512003
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.681042790413
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.014001480304
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.213511630893
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.122413881123
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.203845307231
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.037326142192
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.220500633121
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.040546722710
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.290823876858
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.141352757812
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.213715314865
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.106299802661
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.211461782455
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.047725111246
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.268771201372
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.122345946729
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.235035642982
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.026131829247
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.285026013851
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.121142283082
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.724968433380
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.182493746281
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.072585701942
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.038497943431
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 17 17 3928 =======> 0.132556632161
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 21 37 3931 =======> 0.004968240857
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 30 37 3947 =======> 0.002960177604
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 37 22 3954 =======> 0.002310137730
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 42 46 3965 =======> 0.001945499447
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 47 36 3972 =======> 0.001591878361
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 53 36 3984 =======> 0.002751391614
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 62 26 3999 =======> 0.000990406028
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 70 37 4014 =======> 0.002285422990
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 75 38 4021 =======> 0.001374002662
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 81 35 4030 =======> 0.001040967414
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 89 27 4043 =======> 0.000861711043
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 101 21 4059 =======> 0.004632443655
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 112 22 4075 =======> 0.002048169961
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 119 46 4087 =======> 0.001691248268
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 130 31 4098 =======> 0.004476887640
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 137 52 4110 =======> 0.003882312682
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 146 42 4123 =======> 0.003155568615
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 155 55 4136 =======> 0.004294055048
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 160 37 4142 =======> 0.002530005295
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 168 38 4155 =======> 0.003351042978
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 174 34 4163 =======> 0.001695660292
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 180 29 4174 =======> 0.002112149727
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 189 21 4187 =======> 0.001504505170
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 198 32 4198 =======> 0.002080929931
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 207 31 4210 =======> 0.002099471167
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 214 39 4222 =======> 0.001364310505
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 226 53 4235 =======> 0.001736382837
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 237 60 4250 =======> 0.002256451175
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 248 55 4265 =======> 0.002605435671
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 268 70 4293 =======> 0.002822791226
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js append 253 2 4275
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js postcss 22 0 2511 =======> 0.005142603535
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js plugin 29 17 2523 =======> 0.000054499342
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js creator 31 2 2528 =======> 0.001481752843
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 59 7 2560 =======> 0.067216105759
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 65 20 2565 =======> 0.000126921223
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 77 18 2576 =======> 0.000166217302
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 78 17 2580 =======> 0.000271942437
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 79 15 2583 =======> 0.000090894573
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 80 15 2586 =======> 0.000701678044
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 81 15 2589 =======> 0.001190708717
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 82 19 2592 =======> 0.000425738632
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000056521756
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.006742983591
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 27 8 3150 =======> 0.070606425405
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 45 13 3175 =======> 0.131098553538
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 74 7 3207 =======> 0.149062454700
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 90 6 3222 =======> 0.381771177053
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 106 9 3245 =======> 0.011432578787
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 112 6 3256 =======> 0.029389405623
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 124 10 3269 =======> 0.673394024372
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 128 5 3272 =======> 0.756288468838
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 169 18 3312 =======> 0.029657840729
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 182 16 3321 =======> 0.545313894749
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 184 14 3324 =======> 0.218683674932
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 199 18 3338 =======> 0.718492090702
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 201 22 3342 =======> 0.065104164183
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 218 15 3357 =======> 0.759942173958
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 220 19 3361 =======> 0.072829566896
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 237 15 3376 =======> 0.716444253922
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 239 14 3379 =======> 0.249200969934
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 248 15 3387 =======> 0.552142620087
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 250 14 3390 =======> 0.190645322204
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 265 10 3403 =======> 0.581636726856
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 267 19 3406 =======> 0.091638728976
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 276 14 3414 =======> 0.666876018047
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 278 14 3417 =======> 0.216166600585
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 287 11 3425 =======> 0.588159561157
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 290 14 3430 =======> 0.037848532200
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 304 14 3445 =======> 0.704439640045
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 306 14 3448 =======> 0.206399083138
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 315 10 3455 =======> 0.850927710533
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 325 6 3462 =======> 0.456085890532
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 330 6 3468 =======> 0.208107739687
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 337 11 3475 =======> 0.063439622521
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 17 17 3928 =======> 0.439386814833
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 21 37 3931 =======> 0.869267523289
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 30 37 3947 =======> 0.789147734642
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 37 22 3954 =======> 0.753646850586
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 42 46 3965 =======> 0.719249665737
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 47 36 3972 =======> 0.680423498154
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 53 36 3984 =======> 0.788978457451
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 62 26 3999 =======> 0.570563375950
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 70 37 4014 =======> 0.751707971096
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 75 38 4021 =======> 0.647282421589
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 81 35 4030 =======> 0.582304716110
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 89 27 4043 =======> 0.535728633404
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 101 21 4059 =======> 0.870359301567
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 112 22 4075 =======> 0.735227048397
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 119 46 4087 =======> 0.697231948376
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 130 31 4098 =======> 0.861635923386
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 137 52 4110 =======> 0.841250300407
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 146 42 4123 =======> 0.810587167740
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 155 55 4136 =======> 0.848862111568
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 160 37 4142 =======> 0.777969598770
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 168 38 4155 =======> 0.816881835461
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 174 34 4163 =======> 0.692319035530
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 180 29 4174 =======> 0.737885892391
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 189 21 4187 =======> 0.669611513615
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 198 32 4198 =======> 0.737841844559
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 207 31 4210 =======> 0.732371568680
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 214 39 4222 =======> 0.644716084003
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 226 53 4235 =======> 0.699675381184
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 237 60 4250 =======> 0.753565728664
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 248 55 4265 =======> 0.786693513393
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js nan 268 70 4293 =======> 0.800285160542
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/test/stringifier.test.js Rule 253 15 4276
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js postcss 22 0 2511 =======> 0.002383214189
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js plugin 29 17 2523 =======> 0.000565446506
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js creator 31 2 2528 =======> 0.000954088347
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 59 7 2560 =======> 0.004623966757
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 65 20 2565 =======> 0.001051136060
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 77 18 2576 =======> 0.000751226209
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 78 17 2580 =======> 0.001186144422
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 79 15 2583 =======> 0.000662547420
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 80 15 2586 =======> 0.001626375597
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 81 15 2589 =======> 0.001687849406
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/postcss.js nan 82 19 2592 =======> 0.001369740930
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js capitalize 18 0 3133 =======> 0.000409267552
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/postcss/lib/stringifier.js nan 23 13 3146 =======> 0.001793476171
