Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/copy/__tests__/copy-broken-symlink.test.js copy 35 6 100
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 106 79 11897 =======> 0.000000003776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 111 79 11903 =======> 0.000000003776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 116 79 11909 =======> 0.000000003776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 121 79 11915 =======> 0.000000003776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 126 79 11921 =======> 0.000000003776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 131 78 11927 =======> 0.000000003751
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 136 75 11933 =======> 0.000000003776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 141 116 11939 =======> 0.000000003663
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 148 49 11945 =======> 0.000000004302
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 153 53 11951 =======> 0.000000004301
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 158 53 11957 =======> 0.000000004302
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 163 53 11963 =======> 0.000000005123
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 169 42 11969 =======> 0.000000000185
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 170 81 11971 =======> 0.000000027927
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 191 103 12003 =======> 0.000000041946
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 215 88 12031 =======> 0.000000041318
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 241 41 12060 =======> 0.000000000734
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 242 44 12062 =======> 0.000000000142
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 243 63 12064 =======> 0.000000013462
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 262 68 12081 =======> 0.000000022005
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 281 68 12099 =======> 0.000000020550
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 302 79 12117 =======> 0.000000034125
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 312 78 12128 =======> 0.000000034125
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 323 42 12139 =======> 0.000000000309
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 324 113 12141 =======> 0.000000050444
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testSuccessFile 357 0 12177 =======> 0.977040648460
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testSuccessDir 366 0 12188 =======> 0.997855842113
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testError 388 0 12220 =======> 0.844133198261
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testSuccessDir 133 15 11931
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 24 54 11771 =======> 0.000000006014
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 27 13 11777 =======> 0.000016596219
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 39 12 11797 =======> 0.000021705904
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 41 38 11801 =======> 0.000000000599
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 42 83 11804 =======> 0.000000078430
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 55 38 11825 =======> 0.000000000215
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 56 80 11827 =======> 0.000000003552
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 61 79 11834 =======> 0.000000003904
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 66 79 11840 =======> 0.000000003904
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 71 79 11846 =======> 0.000000004186
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 76 78 11852 =======> 0.000000003904
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 82 43 11858 =======> 0.000000000914
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 83 44 11860 =======> 0.000000000100
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 84 26 11862 =======> 0.000000001986
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 88 22 11872 =======> 0.000000002321
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 92 75 11879 =======> 0.000000001878
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 96 75 11885 =======> 0.000000001878
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 101 75 11891 =======> 0.000000001878
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 106 79 11897 =======> 0.000000001790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 111 79 11903 =======> 0.000000001790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 116 79 11909 =======> 0.000000001790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 121 79 11915 =======> 0.000000001790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 126 79 11921 =======> 0.000000001790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 131 78 11927 =======> 0.000000001771
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 136 75 11933 =======> 0.000000001790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 141 116 11939 =======> 0.000000001732
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 148 49 11945 =======> 0.000000002060
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 153 53 11951 =======> 0.000000002060
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 158 53 11957 =======> 0.000000002060
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 163 53 11963 =======> 0.000000002470
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 169 42 11969 =======> 0.000000000249
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 170 81 11971 =======> 0.000000015583
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 191 103 12003 =======> 0.000000022821
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 215 88 12031 =======> 0.000000022520
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 241 41 12060 =======> 0.000000000965
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 242 44 12062 =======> 0.000000000172
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 243 63 12064 =======> 0.000000007601
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 262 68 12081 =======> 0.000000013142
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 281 68 12099 =======> 0.000000011695
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 302 79 12117 =======> 0.000000024558
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 312 78 12128 =======> 0.000000024558
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 323 42 12139 =======> 0.000000000418
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 324 113 12141 =======> 0.000000028584
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testSuccessFile 357 0 12177 =======> 0.003927469254
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testSuccessDir 366 0 12188 =======> 0.886491179466
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testError 388 0 12220 =======> 0.001059273141
Total edge above 0.9 ===>  6


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testError 155 15 11955
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 24 54 11771 =======> 0.000000002318
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 27 13 11777 =======> 0.000005114271
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 39 12 11797 =======> 0.000006441593
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 41 38 11801 =======> 0.000000000231
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 42 83 11804 =======> 0.000000051253
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 55 38 11825 =======> 0.000000000108
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 56 80 11827 =======> 0.000000002061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 61 79 11834 =======> 0.000000002253
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 66 79 11840 =======> 0.000000002253
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 71 79 11846 =======> 0.000000002418
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 76 78 11852 =======> 0.000000002253
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 82 43 11858 =======> 0.000000000352
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 83 44 11860 =======> 0.000000000059
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 84 26 11862 =======> 0.000000001157
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 88 22 11872 =======> 0.000000001343
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 92 75 11879 =======> 0.000000001107
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 96 75 11885 =======> 0.000000001107
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 101 75 11891 =======> 0.000000001107
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 106 79 11897 =======> 0.000000001061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 111 79 11903 =======> 0.000000001061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 116 79 11909 =======> 0.000000001061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 121 79 11915 =======> 0.000000001061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 126 79 11921 =======> 0.000000001061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 131 78 11927 =======> 0.000000001054
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 136 75 11933 =======> 0.000000001061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 141 116 11939 =======> 0.000000001030
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 148 49 11945 =======> 0.000000001209
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 153 53 11951 =======> 0.000000001209
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 158 53 11957 =======> 0.000000001209
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 163 53 11963 =======> 0.000000001440
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 169 42 11969 =======> 0.000000000099
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 170 81 11971 =======> 0.000000008986
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 191 103 12003 =======> 0.000000013291
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 215 88 12031 =======> 0.000000013116
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 241 41 12060 =======> 0.000000000372
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 242 44 12062 =======> 0.000000000077
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 243 63 12064 =======> 0.000000004329
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 262 68 12081 =======> 0.000000007606
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 281 68 12099 =======> 0.000000006811
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 302 79 12117 =======> 0.000000014448
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 312 78 12128 =======> 0.000000014448
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 323 42 12139 =======> 0.000000000161
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js nan 324 113 12141 =======> 0.000000016647
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testSuccessFile 357 0 12177 =======> 0.667908847332
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testSuccessDir 366 0 12188 =======> 0.994307935238
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync-prevent-moving-into-itself.test.js testError 388 0 12220 =======> 0.515106976032
Total edge above 0.9 ===>  7


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js outputFileSync 44 4 12302
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js createSyncErrFn 16 0 12265 =======> 0.000000004396
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 17 13 12270 =======> 0.000005114612
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js setUpMockFs 27 0 12281 =======> 0.000033773245
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js tearDownMockFs 31 0 12284 =======> 0.000001661798
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 35 23 12287 =======> 0.000000226344
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 38 13 12292 =======> 0.000235268351
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 48 12 12308 =======> 0.011069508269
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 50 53 12313 =======> 0.000004974012
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 70 73 12344 =======> 0.000031297543
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 73 18 12352 =======> 0.033448942006
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 76 48 12355 =======> 0.000003039906
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 87 56 12371 =======> 0.000003547202
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 101 50 12388 =======> 0.000003811457
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 115 50 12406 =======> 0.000006696720
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 129 71 12426 =======> 0.000048054048
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 155 53 12464 =======> 0.000007435910
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 169 35 12485 =======> 0.000018448029
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 183 28 12503 =======> 0.000007409160
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 197 48 12522 =======> 0.000026079881
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 212 60 12543 =======> 0.000016455217
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 226 22 12561 =======> 0.000000095236
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 227 43 12563 =======> 0.000004163563
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 242 57 12583 =======> 0.000000109854
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 243 34 12585 =======> 0.000015499150
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 261 72 12612 =======> 0.000000092338
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 262 35 12614 =======> 0.000002567496
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 274 50 12630 =======> 0.000014492486
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 277 14 12633 =======> 0.010566812940
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 279 45 12636 =======> 0.000007174052
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 291 91 12651 =======> 0.000006522336
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-fs-extra/lib/move/__tests__/move-sync.test.js nan 292 34 12653 =======> 0.000000132532
