Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js parseOptions 94 14 168
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.535784184933
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.000011599740
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.000032821241
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.000055691220
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.982372105122
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.765748918056
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.538416326046
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.953634977341
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.005070141517
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/cmp.js nan 8 12 1287 =======> 0.970341742039
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 7 26 4893 =======> 0.000593975594
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 8 11 4897 =======> 0.000451317086
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 14 25 4904 =======> 0.000645997352
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 16 22 4910 =======> 0.004511944484
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 16 74 4921 =======> 0.000029230421
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 29 23 4975 =======> 0.000567638606
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 31 19 4978 =======> 0.004191566259
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 31 71 4986 =======> 0.000029027109
Total edge above 0.9 ===>  22


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js cmp 44 9 5031
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.535717487335
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.000011597373
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.000032816515
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.000055684210
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.982367515564
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.765686631203
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.538349986076
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.953623056412
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.005069273058
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/cmp.js nan 8 12 1287 =======> 0.970334291458
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 7 26 4893 =======> 0.000593686942
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 8 11 4897 =======> 0.000451125263
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 14 25 4904 =======> 0.000645708642
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 16 22 4910 =======> 0.004510469269
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 16 74 4921 =======> 0.000029218381
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 29 23 4975 =======> 0.000567404670
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 31 19 4978 =======> 0.004190199077
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/cmp.js nan 31 71 4986 =======> 0.000029015153
Total edge above 0.9 ===>  22


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/coerce.js valid 120 9 5371
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/coerce.js nan 5 15 1351 =======> 0.594851315022
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/parse.js nan 2 14 1656 =======> 0.910971879959
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/valid.js nan 2 14 1782 =======> 0.934951782227
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/coerce.js nan 6 21 5061 =======> 0.759927034378
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/coerce.js nan 11 4 5068 =======> 0.000558374799
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/coerce.js nan 28 23 5119 =======> 0.693644285202
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/coerce.js nan 114 24 5355 =======> 0.344384193420
Total edge above 0.9 ===>  22


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js SemVer 18 15 5453
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.995080947876
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.000594112324
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.002729386790
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.003823617008
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.993587732315
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.993777155876
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.985758781433
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.991242885590
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.292262256145
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/compare-loose.js nan 2 21 1425 =======> 0.891674220562
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/eq.js nan 2 11 1520 =======> 0.990651607513
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 6 40 5431 =======> 0.132148295641
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 12 12 5441 =======> 0.125333815813
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 15 13 5449 =======> 0.367644399405
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 21 13 5461 =======> 0.173027440906
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 24 13 5464 =======> 0.338510543108
Total edge above 0.9 ===>  23


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js eq 22 6 5462
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.995087325573
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.001863156212
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.008618318476
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.014539739117
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.996277153492
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.995893478394
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.995753288269
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.995408236980
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.640028715134
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/compare-loose.js nan 2 21 1425 =======> 0.900625050068
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/eq.js nan 2 11 1520 =======> 0.992493212223
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 6 40 5431 =======> 0.038748450577
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 12 12 5441 =======> 0.035670340061
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 15 13 5449 =======> 0.434773504734
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 21 13 5461 =======> 0.153589040041
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/compare-loose.js nan 24 13 5464 =======> 0.427525162697
Total edge above 0.9 ===>  24


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/diff.js diff 41 18 5641
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/diff.js nan 3 13 1454 =======> 0.684258282185
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/diff.js nan 4 27 5597 =======> 0.010064100847
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/diff.js nan 37 12 5631 =======> 0.185994207859
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/diff.js nan 49 30 5657 =======> 0.001505142078
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/diff.js nan 50 11 5660 =======> 0.003154346719
Total edge above 0.9 ===>  24


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gt.js gt 22 10 5853
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/gt.js nan 2 11 1534 =======> 0.987479984760
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gt.js nan 6 25 5782 =======> 0.000227258657
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gt.js nan 8 22 5789 =======> 0.002533015329
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gt.js nan 8 74 5800 =======> 0.000010390142
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gt.js nan 17 23 5831 =======> 0.000201481758
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gt.js nan 19 19 5834 =======> 0.002371661598
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gt.js nan 19 71 5842 =======> 0.000014419434
Total edge above 0.9 ===>  25


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js gte 12 9 5909
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/gte.js nan 2 12 1548 =======> 0.894692838192
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 6 25 5874 =======> 0.002124508144
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 8 22 5881 =======> 0.018223060295
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 8 74 5892 =======> 0.000070442642
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 17 23 5921 =======> 0.001820130157
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 19 19 5924 =======> 0.017008684576
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 19 71 5932 =======> 0.000100699210
Total edge above 0.9 ===>  26


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js gte 21 9 5935
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/gte.js nan 2 12 1548 =======> 0.859250128269
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 6 25 5874 =======> 0.002488562604
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 8 22 5881 =======> 0.020977443084
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 8 74 5892 =======> 0.000081732447
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 17 23 5921 =======> 0.002179837553
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 19 19 5924 =======> 0.019583167508
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/gte.js nan 19 71 5932 =======> 0.000116837757
Total edge above 0.9 ===>  27


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/lte.js lte 11 9 6180
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/lte.js nan 2 12 1602 =======> 0.849899232388
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/lte.js nan 6 25 6151 =======> 0.001523472951
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/lte.js nan 8 22 6158 =======> 0.013124748133
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/lte.js nan 8 74 6169 =======> 0.000047740388
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/lte.js nan 17 23 6198 =======> 0.001343715121
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/lte.js nan 19 19 6201 =======> 0.012241476215
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/lte.js nan 19 71 6209 =======> 0.000069353780
Total edge above 0.9 ===>  28


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js neq 10 9 6347
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/neq.js nan 2 12 1642 =======> 0.961314380169
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 6 25 6325 =======> 0.001175767742
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 8 22 6332 =======> 0.007040739059
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 8 74 6343 =======> 0.000027231774
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 17 23 6372 =======> 0.001032129279
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 19 19 6375 =======> 0.006510083564
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 19 71 6383 =======> 0.000025572952
Total edge above 0.9 ===>  29


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js neq 11 9 6353
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/neq.js nan 2 12 1642 =======> 0.961314380169
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 6 25 6325 =======> 0.001175766578
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 8 22 6332 =======> 0.007040728815
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 8 74 6343 =======> 0.000027231748
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 17 23 6372 =======> 0.001032128232
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 19 19 6375 =======> 0.006510070991
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 19 71 6383 =======> 0.000025572974
Total edge above 0.9 ===>  30


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js neq 21 12 6386
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/neq.js nan 2 12 1642 =======> 0.970466554165
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 6 25 6325 =======> 0.001761435415
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 8 22 6332 =======> 0.010766858235
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 8 74 6343 =======> 0.000041093172
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 17 23 6372 =======> 0.001539761201
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 19 19 6375 =======> 0.009958180599
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/neq.js nan 19 71 6383 =======> 0.000038407547
Total edge above 0.9 ===>  31


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js parse 14 4 6444
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.994575142860
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.001408218523
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.005110317376
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.006518746261
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.992365062237
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.996244549751
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.989372670650
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.990359783173
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.415467411280
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/parse.js nan 2 14 1656 =======> 0.969267845154
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/fixtures/invalid-versions.js nan 14 15 4094 =======> 0.000089146954
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 6 71 6425 =======> 0.027334088460
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 8 26 6431 =======> 0.014471289702
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 12 35 6440 =======> 0.017136778682
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 13 11 6443 =======> 0.068237371743
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 19 11 6449 =======> 0.047705665231
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 28 47 6456 =======> 0.223893478513
Total edge above 0.9 ===>  32


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js parse 33 10 6471
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 8 14 955 =======> 0.971886396408
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 64 44 1029 =======> 0.000789415266
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 79 9 1047 =======> 0.001243160106
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 87 11 1062 =======> 0.001119101653
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 91 10 1066 =======> 0.890938401222
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 107 14 1083 =======> 0.920950472355
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 119 13 1092 =======> 0.854093909264
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 152 15 1130 =======> 0.847660362720
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/semver.js nan 178 6 1153 =======> 0.126117169857
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/parse.js nan 2 14 1656 =======> 0.888024389744
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/fixtures/invalid-versions.js nan 14 15 4094 =======> 0.000027963515
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 6 71 6425 =======> 0.010206592269
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 8 26 6431 =======> 0.004911953118
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 12 35 6440 =======> 0.020505992696
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 13 11 6443 =======> 0.024871699512
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 19 11 6449 =======> 0.034733131528
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/parse.js nan 28 47 6456 =======> 0.109682716429
Total edge above 0.9 ===>  32


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/satisfies.js satisfies 27 12 6678
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/functions/satisfies.js nan 2 18 1744 =======> 0.951810836792
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/satisfies.js nan 5 20 6630 =======> 0.002698157914
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/satisfies.js nan 7 23 6637 =======> 0.027634058148
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/satisfies.js nan 11 29 6650 =======> 0.002722651232
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/satisfies.js nan 13 23 6653 =======> 0.024018598720
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/satisfies.js nan 17 58 6663 =======> 0.023899616674
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/functions/satisfies.js nan 26 16 6675 =======> 0.025978984311
Total edge above 0.9 ===>  32


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/test/integration/whitespace.js maxSatisfying 33 10 6879
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 4 17 67 =======> 0.000489023631
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 8 14 71 =======> 0.870957493782
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 34 8 101 =======> 0.002025404479
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 55 11 130 =======> 0.004410737194
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 59 7 134 =======> 0.848405599594
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/comparator.js nan 77 13 150 =======> 0.102156758308
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 3 14 236 =======> 0.921868026257
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 41 11 276 =======> 0.005076372530
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 45 14 282 =======> 0.000133295776
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 55 33 297 =======> 0.000113664617
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 72 9 313 =======> 0.000391514623
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 74 11 317 =======> 0.003917317837
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 80 11 324 =======> 0.013583210297
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 84 13 327 =======> 0.102752119303
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 119 11 374 =======> 0.003329664469
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 123 11 378 =======> 0.003333358094
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/node-semver/classes/range.js nan 127 35 383 =======> 0.001371497172
