Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/src/assets/js/prettify.js f 23 98 320
Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js $process 65 4 4085
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.js splitDescription 6 17 3945 =======> 0.006498774979
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.js nan 11 12 3956 =======> 0.262419790030
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.js nan 12 19 3960 =======> 0.000205708857
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 5 39 3997 =======> 0.000000000726
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 7 44 4000 =======> 0.000000029446
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 14 48 4020 =======> 0.000000016443
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 19 47 4029 =======> 0.000000016400
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 24 94 4037 =======> 0.000000215727
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-api-package/processors/splitDescription.spec.js nan 58 69 4077 =======> 0.000000195322
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.041421387345
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.000050051185
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.000078394143
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.000378624536
Total edge above 0.9 ===>  7


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js foundValidDoc 102 39 4642
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js autoLinkCode 23 17 4503 =======> 0.001159221982
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js autoLinkCodeImpl 33 2 4519 =======> 0.001614660141
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 34 11 4521 =======> 0.000461654708
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 35 28 4525 =======> 0.002930279588
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 40 28 4534 =======> 0.054767422378
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js isValidCodeElement 66 2 4576 =======> 0.568001747131
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 71 61 4581 =======> 0.072100386024
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js isInsideLink 80 2 4600 =======> 0.070518329740
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 81 26 4603 =======> 0.137323230505
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js getFilteredDocsFromAlias 84 2 4606 =======> 0.630942523479
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 87 6 4611 =======> 0.505771100521
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js shouldSkipFindingValidDoc 90 2 4615 =======> 0.006942890584
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 91 47 4619 =======> 0.084171563387
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js getNodes 94 2 4622 =======> 0.240950539708
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 97 14 4629 =======> 0.058659907430
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js nan 98 11 4632 =======> 0.365535855293
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js foundValidDoc 119 2 4646 =======> 0.916306972504
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/post-processors/auto-link-code.js createLinkNode 147 2 4678 =======> 0.948927044868
Total edge above 0.9 ===>  8


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.spec.js processorFactory 25 22 5806
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.js fixInternalDocumentLinks 9 17 5725 =======> 0.767443835735
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.js nan 16 14 5736 =======> 0.001503636595
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.js nan 17 19 5740 =======> 0.000017889697
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.js nan 18 73 5745 =======> 0.000000470816
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.spec.js nan 5 47 5764 =======> 0.000000163716
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.spec.js nan 7 44 5767 =======> 0.000019048455
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.spec.js nan 14 48 5787 =======> 0.000007258652
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.spec.js nan 19 47 5796 =======> 0.000007237397
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/fixInternalDocumentLinks.spec.js nan 24 68 5804 =======> 0.000103629449
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.932313144207
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.048080250621
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.046291839331
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.062184490263
Total edge above 0.9 ===>  8


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js createProcessor 99 22 5993
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js createProcessor 14 0 5850 =======> 0.719615757465
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 20 39 5858 =======> 0.000003019389
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 21 44 5861 =======> 0.000035746645
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 28 47 5881 =======> 0.000025649031
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 33 48 5890 =======> 0.000025828018
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 38 51 5898 =======> 0.000080885839
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 48 67 5926 =======> 0.000238132227
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 62 94 5946 =======> 0.000200718438
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 78 61 5972 =======> 0.000069681133
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 98 89 5991 =======> 0.000085749089
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 114 70 6027 =======> 0.000133063761
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 121 53 6043 =======> 0.000106021667
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 138 61 6064 =======> 0.000106018233
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 163 96 6096 =======> 0.000106018022
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 187 71 6126 =======> 0.000590994547
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 230 106 6174 =======> 0.000590994547
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 273 73 6216 =======> 0.000106011968
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/generateKeywords.spec.js nan 296 68 6237 =======> 0.000087543223
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.654472053051
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.022097203881
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.009817467071
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.008854164742
Total edge above 0.9 ===>  8


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js processorFactory 164 22 6527
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js renderLinkInfo 6 17 6272 =======> 0.945017874241
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 11 12 6284 =======> 0.073236115277
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 14 38 6296 =======> 0.000005565146
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 17 26 6304 =======> 0.000240237117
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 21 29 6312 =======> 0.000038239428
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 28 26 6320 =======> 0.000147233397
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 32 51 6333 =======> 0.000000174893
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 33 53 6344 =======> 0.000000261641
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js getLinks 39 0 6348 =======> 0.010386426933
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 40 45 6355 =======> 0.000004485752
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.js nan 43 16 6363 =======> 0.000039460458
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 6 37 6394 =======> 0.000000108394
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 8 44 6397 =======> 0.000003164799
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 15 48 6417 =======> 0.000001294482
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 20 47 6426 =======> 0.000001289757
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 25 55 6434 =======> 0.000042745065
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 51 42 6454 =======> 0.000041239917
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 69 45 6467 =======> 0.000041239877
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 87 51 6480 =======> 0.000041239840
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 105 66 6493 =======> 0.000042745145
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 129 53 6508 =======> 0.000043774176
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 163 47 6525 =======> 0.000042538893
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/processors/renderLinkInfo.spec.js nan 189 61 6540 =======> 0.000043774216
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js testPackage 13 17 8225 =======> 0.881249129772
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 18 21 8236 =======> 0.009040514007
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 22 29 8246 =======> 0.010250589810
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/test-package.js nan 26 34 8252 =======> 0.027865858749
Total edge above 0.9 ===>  9


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js process 29 11 6841
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.js nan 1 17 6744 =======> 0.000497545581
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.js nan 4 13 6749 =======> 0.767730832100
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.js balance 27 0 6767 =======> 0.016930779442
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.js nan 31 24 6776 =======> 0.000150365537
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 3 32 6803 =======> 0.000000022705
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 6 13 6808 =======> 0.000006334817
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 9 4 6812 =======> 0.000000251947
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 11 64 6819 =======> 0.000000215151
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 16 78 6825 =======> 0.000000530539
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 24 92 6833 =======> 0.000000213369
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 28 91 6838 =======> 0.000001463284
Total edge above 0.9 ===>  10


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js process 31 11 6847
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.js nan 1 17 6744 =======> 0.000497545348
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.js nan 4 13 6749 =======> 0.767730295658
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.js balance 27 0 6767 =======> 0.016930762678
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.js nan 31 24 6776 =======> 0.000150365391
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 3 32 6803 =======> 0.000000022705
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 6 13 6808 =======> 0.000006334817
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 9 4 6812 =======> 0.000000251947
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 11 64 6819 =======> 0.000000215151
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 16 78 6825 =======> 0.000000530540
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 24 92 6833 =======> 0.000000213369
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/rendering/truncateCode.spec.js nan 28 91 6838 =======> 0.000001463285
Total edge above 0.9 ===>  11


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/services/filterAmbiguousDirectiveAliases.spec.js filterAmbiguousDirectiveAliases 46 15 6981
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/services/filterAmbiguousDirectiveAliases.spec.js nan 5 64 6913 =======> 0.000000000205
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/services/filterAmbiguousDirectiveAliases.spec.js nan 6 92 6916 =======> 0.000000348713
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/services/filterAmbiguousDirectiveAliases.spec.js nan 18 63 6943 =======> 0.000000000054
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/services/filterAmbiguousDirectiveAliases.spec.js nan 19 76 6945 =======> 0.000000000444
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/services/filterAmbiguousDirectiveAliases.spec.js nan 20 46 6947 =======> 0.000029313438
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/services/filterAmbiguousDirectiveAliases.spec.js nan 37 72 6966 =======> 0.000000000392
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/angular-base-package/services/filterAmbiguousDirectiveAliases.spec.js nan 38 107 6968 =======> 0.000000236781
Total edge above 0.9 ===>  12


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js takeKey 30 18 8293
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 7 11 8261 =======> 0.400827288628
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 9 29 8272 =======> 0.154810577631
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 18 17 8277 =======> 0.670284628868
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js takeAttribute 29 4 8291 =======> 0.930467247963
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js skipSpace 44 4 8307 =======> 0.925158262253
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js tryEquals 50 4 8312 =======> 0.361500889063
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js takeKey 57 4 8316 =======> 0.134270027280
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js tryQuote 65 4 8325 =======> 0.653627574444
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js takeValue 73 4 8334 =======> 0.884864926338
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 94 18 8355 =======> 0.719400823116
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 95 36 8361 =======> 0.009779738262
Total edge above 0.9 ===>  12


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.spec.js parseAttributes 61 20 8481
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 7 11 8261 =======> 0.001067991834
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 9 29 8272 =======> 0.000045656801
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 18 17 8277 =======> 0.852284431458
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js takeAttribute 29 4 8291 =======> 0.031410321593
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js skipSpace 44 4 8307 =======> 0.021072212607
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js tryEquals 50 4 8312 =======> 0.040214799345
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js takeKey 57 4 8316 =======> 0.050285171717
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js tryQuote 65 4 8325 =======> 0.036629345268
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js takeValue 73 4 8334 =======> 0.001937063411
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/rxjs/docs_app/tools/transforms/helpers/utils.js nan 94 18 8355 =======> 0.701437950134
