Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js renamed 45 37 5574
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 22 26 12534 =======> 0.017980508506
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 23 23 12537 =======> 0.055879868567
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 35 16 12541 =======> 0.010589251295
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 40 60 12547 =======> 0.057495251298
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 48 47 12560 =======> 0.019146872684
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 49 42 12562 =======> 0.024181893095
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 58 44 12576 =======> 0.049124319106
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 63 31 12582 =======> 0.049124319106
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 68 43 12588 =======> 0.061272591352
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 72 32 12592 =======> 0.061272591352
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 77 28 12596 =======> 0.078906632960
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 80 53 12602 =======> 0.052759028971
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 92 37 12623 =======> 0.084555871785
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 96 76 12627 =======> 0.071258835495
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 101 53 12632 =======> 0.065396688879
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 110 27 12639 =======> 0.373151808977
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 111 5 12641 =======> 0.602128267288
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 112 21 12644 =======> 0.027773063630
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dumpNarrow 152 6 12666 =======> 0.005127327517
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 156 57 12673 =======> 0.115194030106
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 160 55 12677 =======> 0.167116388679
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dump 168 4 12684 =======> 0.007829130627
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 174 64 12695 =======> 0.104603089392
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 185 39 12702 =======> 0.187844559550
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 200 15 12719 =======> 0.002160934499
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 208 17 12728 =======> 0.001972206170
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 219 65 12738 =======> 0.117144562304
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js functionName 226 52 12752 =======> 0.215373933315
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 233 48 12764 =======> 0.117739766836
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 239 65 12774 =======> 0.106624603271
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js repeat 193 30 12711
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js renamed 8 0 5517 =======> 0.097057901323
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js nan 9 9 5522 =======> 0.000063628526
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js indent 7 0 12511 =======> 0.023009855300
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js getLength 11 0 12517 =======> 0.000051442315
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js repeat 16 0 12522 =======> 0.987769782543
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 20 31 12532 =======> 0.014692839235
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 22 26 12534 =======> 0.017980508506
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 23 23 12537 =======> 0.055879868567
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 35 16 12541 =======> 0.010589251295
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 40 60 12547 =======> 0.057495251298
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 48 47 12560 =======> 0.019146872684
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 49 42 12562 =======> 0.024181893095
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 58 44 12576 =======> 0.049124319106
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 63 31 12582 =======> 0.049124319106
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 68 43 12588 =======> 0.061272591352
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 72 32 12592 =======> 0.061272591352
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 77 28 12596 =======> 0.078906632960
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 80 53 12602 =======> 0.052759028971
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 92 37 12623 =======> 0.084555871785
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 96 76 12627 =======> 0.071258835495
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 101 53 12632 =======> 0.065396688879
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 110 27 12639 =======> 0.373151808977
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 111 5 12641 =======> 0.602128267288
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 112 21 12644 =======> 0.027773063630
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dumpNarrow 152 6 12666 =======> 0.005127327517
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 156 57 12673 =======> 0.115194030106
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 160 55 12677 =======> 0.167116388679
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dump 168 4 12684 =======> 0.007829130627
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 174 64 12695 =======> 0.104603089392
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 185 39 12702 =======> 0.187844559550
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 200 15 12719 =======> 0.002160934499
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 208 17 12728 =======> 0.001972206170
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 219 65 12738 =======> 0.117144562304
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js functionName 226 52 12752 =======> 0.215373933315
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 233 48 12764 =======> 0.117739766836
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 239 65 12774 =======> 0.106624603271
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js repeat 198 19 12714
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js renamed 8 0 5517 =======> 0.717090904713
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js nan 9 9 5522 =======> 0.001392846229
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js indent 7 0 12511 =======> 0.414704352617
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js getLength 11 0 12517 =======> 0.000733433058
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js repeat 16 0 12522 =======> 0.995025813580
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 20 31 12532 =======> 0.003104163101
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 22 26 12534 =======> 0.005495530553
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 23 23 12537 =======> 0.042096525431
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 35 16 12541 =======> 0.065632581711
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 40 60 12547 =======> 0.035639360547
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 48 47 12560 =======> 0.005914373323
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 49 42 12562 =======> 0.028805343434
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 58 44 12576 =======> 0.032168935984
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 63 31 12582 =======> 0.032168935984
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 68 43 12588 =======> 0.025984376669
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 72 32 12592 =======> 0.025984376669
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 77 28 12596 =======> 0.024850629270
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 80 53 12602 =======> 0.045868068933
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 92 37 12623 =======> 0.028401045129
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 96 76 12627 =======> 0.028768479824
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 101 53 12632 =======> 0.027225051075
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 110 27 12639 =======> 0.147914469242
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 111 5 12641 =======> 0.374655544758
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 112 21 12644 =======> 0.171785995364
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dumpNarrow 152 6 12666 =======> 0.143344566226
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 156 57 12673 =======> 0.035172265023
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 160 55 12677 =======> 0.055135287344
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dump 168 4 12684 =======> 0.192368611693
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 174 64 12695 =======> 0.042872443795
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 185 39 12702 =======> 0.268620133400
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 200 15 12719 =======> 0.064810156822
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 208 17 12728 =======> 0.059450760484
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 219 65 12738 =======> 0.166585430503
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js functionName 226 52 12752 =======> 0.131391197443
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 233 48 12764 =======> 0.133158147335
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 239 65 12774 =======> 0.127500221133
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js repeat 200 37 12721
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js renamed 8 0 5517 =======> 0.313254565001
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js nan 9 9 5522 =======> 0.000854249520
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js indent 7 0 12511 =======> 0.041339974850
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js getLength 11 0 12517 =======> 0.000358843827
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js repeat 16 0 12522 =======> 0.993396997452
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 20 31 12532 =======> 0.140235558152
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 22 26 12534 =======> 0.139853641391
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 23 23 12537 =======> 0.136624276638
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 35 16 12541 =======> 0.040914200246
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 40 60 12547 =======> 0.102113142610
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 48 47 12560 =======> 0.115196764469
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 49 42 12562 =======> 0.038213983178
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 58 44 12576 =======> 0.088181324303
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 63 31 12582 =======> 0.088181324303
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 68 43 12588 =======> 0.104030899704
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 72 32 12592 =======> 0.104030899704
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 77 28 12596 =======> 0.395626395941
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 80 53 12602 =======> 0.090988308191
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 92 37 12623 =======> 0.165693432093
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 96 76 12627 =======> 0.119263075292
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 101 53 12632 =======> 0.109456181526
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 110 27 12639 =======> 0.844485044479
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 111 5 12641 =======> 0.945100784302
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 112 21 12644 =======> 0.530526876450
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dumpNarrow 152 6 12666 =======> 0.009254870005
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 156 57 12673 =======> 0.304885864258
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 160 55 12677 =======> 0.334001243114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dump 168 4 12684 =======> 0.014289360493
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 174 64 12695 =======> 0.191531270742
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 185 39 12702 =======> 0.317405939102
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 200 15 12719 =======> 0.015064517967
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 208 17 12728 =======> 0.013334428892
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 219 65 12738 =======> 0.267825663090
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js functionName 226 52 12752 =======> 0.579054474831
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 233 48 12764 =======> 0.207630261779
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 239 65 12774 =======> 0.190623074770
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dump 202 25 12723
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js renamed 8 0 5517 =======> 0.791040182114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js nan 9 9 5522 =======> 0.018467800692
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js indent 7 0 12511 =======> 0.994318783283
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js getLength 11 0 12517 =======> 0.054117135704
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js repeat 16 0 12522 =======> 0.752071201801
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 20 31 12532 =======> 0.000031130552
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 22 26 12534 =======> 0.000117905030
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 23 23 12537 =======> 0.001258437405
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 35 16 12541 =======> 0.021123990417
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 40 60 12547 =======> 0.002088643145
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 48 47 12560 =======> 0.000146634164
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 49 42 12562 =======> 0.002957196906
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 58 44 12576 =======> 0.001994808437
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 63 31 12582 =======> 0.001994808437
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 68 43 12588 =======> 0.001201370498
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 72 32 12592 =======> 0.001201370498
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 77 28 12596 =======> 0.000402487727
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 80 53 12602 =======> 0.003032966517
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 92 37 12623 =======> 0.000818888191
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 96 76 12627 =======> 0.001245783293
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 101 53 12632 =======> 0.001248593442
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 110 27 12639 =======> 0.001093698665
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 111 5 12641 =======> 0.004011901096
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 112 21 12644 =======> 0.003287567059
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dumpNarrow 152 6 12666 =======> 0.995969176292
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 156 57 12673 =======> 0.000811606878
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 160 55 12677 =======> 0.001492115902
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js dump 168 4 12684 =======> 0.986173391342
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 174 64 12695 =======> 0.001509451657
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 185 39 12702 =======> 0.011550906114
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 200 15 12719 =======> 0.180079355836
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 208 17 12728 =======> 0.185968786478
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 219 65 12738 =======> 0.005086347926
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js functionName 226 52 12752 =======> 0.002400313504
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 233 48 12764 =======> 0.005052204710
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 239 65 12774 =======> 0.004880276043
Total edge above 0.9 ===>  0


Source =====>/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js indent 203 17 12724
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js renamed 8 0 5517 =======> 0.663277029991
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/index.js nan 9 9 5522 =======> 0.021018592641
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js indent 7 0 12511 =======> 0.990504801273
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js getLength 11 0 12517 =======> 0.145713135600
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js repeat 16 0 12522 =======> 0.551956176758
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 20 31 12532 =======> 0.000018229821
/Users/masudulhasanmasudbhuiyan/Documents/gitlab/libraries/js-yaml/test/units/dump-scalar-styles.js nan 22 26 12534 =======> 0.000060338210
